"","kombewa_05_susceptible","komb_06_susceptible","komb_04_susceptible","PortVict_susceptible","teso_susceptible","kombe_01_resistant","komb_02_resistant","Siaya_resistant","PortVict_resistant","Teso_resistant"
"AFUN002500",10.9113320555507,9.32607270100377,7.38506985161809,26.3624305726727,6.23898156173991,11.5819866119867,9.13732811942193,5.97013607858409,9.42460924053172,13.5366494204107
"AFUN002502",245.86868231841,147.662817765893,177.241676438834,300.30247000175,127.275223859494,226.23480515414,201.021218627283,241.790511182656,307.870568524036,302.882530781689
"AFUN002503",154.213493051784,138.336745064889,150.655424973009,92.8416033211518,111.05387179897,225.462672713341,241.225462352739,171.342905455363,244.254456150447,188.949064826566
"AFUN002504",2303.01848585824,1705.11695883352,1691.18099602054,1828.17725058318,1104.29973642796,2582.78301447303,1874.97973010538,2310.44266241204,2946.76115587292,2496.3837639474
"AFUN002505",3151.19269764305,2420.11586591048,2249.49227680287,2881.52828085649,1670.79926223395,2462.33035370837,2035.79670500721,3334.91801349707,1949.32334458331,1379.61018676352
"AFUN002506",581.937709629372,741.422779729799,742.93802707278,3106.18203704101,39052.2811875548,355.953055208391,533.619962174241,834.625023786055,64.4014964769667,58.0947870959291
"AFUN002507",19.6403976999913,26.423872652844,29.5402794064724,19.4852747711059,33.6905004333955,11.5819866119867,38.3767781015721,42.387966157947,24.3469072047069,19.1769200122485
"AFUN002510",9.45648778147729,6.21738180066918,5.90805588129448,18.3390821375115,13.7257594358278,2.31639732239734,5.48239687165316,18.5074218436107,7.85384103377643,7.89637882857289
"AFUN002511",25.459774796285,26.423872652844,26.5862514658251,38.9705495422119,38.6816856827874,27.0246354279689,38.3767781015721,33.4327620400709,37.6984369621269,18.0488658938809
"AFUN002512",28.3694633444319,21.7608363023421,28.0632654361488,75.6487138172348,9.98237049878385,22.3918407831742,21.9295874866126,14.3283265886018,17.2784502743082,46.8142459122536
"AFUN002514",442.272659318322,365.271180789314,332.328143322814,1596.64633859709,187.169446852197,329.700552221221,239.397996728855,530.148083778267,175.140655053214,37.7898129653131
"AFUN002515",205.86046478139,186.521454020075,194.965844082718,201.729903512626,136.00979804593,280.284076010078,254.01772171993,238.208429535505,365.203608070604,324.315559030672
"AFUN002517",174.581312888812,251.803962927102,242.230291133074,236.11568252046,167.20470585463,189.172447995782,317.979018555883,294.924722282054,149.222979641752,90.2443294694045
"AFUN002518",14.5484427407343,13.9891090515056,22.1552095548543,1.14619263359447,13.7257594358278,10.8098541711876,29.2394499821502,7.1641632943009,25.9176754114622,9.58846000612423
"AFUN002519",12.3661763296241,32.6412544535132,33.9713213174432,12.6081189695391,28.6993151840036,37.8344895991565,34.7218468538033,8.95520411787613,31.4153641351057,32.1495423734753
"AFUN002520",521.561672255324,382.368980741154,403.224813898348,2741.69277955797,719.978472224785,677.160150580821,637.785502735651,1070.44539889013,231.688310496405,69.3753282796047
"AFUN002523",0.727422137036715,4.66303635050188,2.95402794064724,11.4619263359447,22.4603336222637,6.17705952639289,9.13732811942193,6.5671496864425,5.4976887236435,2.25610823673511
"AFUN002526",63.2857259221942,45.0760180548515,53.1725029316503,107.74210755788,61.1420193050511,61.7705952639289,63.9612968359535,80.5968370608852,53.4061190296797,71.067409457156
"AFUN002527",1254.80318638833,1753.30166778871,1793.09495997287,394.290265956497,1165.44175573301,1299.49889786491,2033.96923938332,919.997969709808,1386.20294246154,1545.99816922274
"AFUN002529",197.13139913695,284.445217380615,231.891193340808,323.22632267364,592.703248365291,146.705163751831,226.605737361664,159.402633298195,143.725290918109,133.110385967372
"AFUN002530",520.106827981251,772.509688733145,739.983999132133,528.394804087049,938.342826885682,403.825266537935,593.926327762426,407.760294167293,453.1666276489,391.434779073542
"AFUN002533",87.2906564444058,116.575908762547,118.16111762589,112.326878092258,122.284038610102,119.680528323862,166.299371773479,110.447517453806,109.95377447287,136.494548322474
"AFUN002535",1162.42057498467,811.368324987328,887.685396164495,672.815075919952,759.907954219921,1069.40343050677,986.831436897569,860.296608923967,867.849434232296,1134.82244307776
"AFUN002536",101.83909918514,110.358526961878,101.91396395233,134.104538130553,91.0891308014026,117.364131001465,116.957799928601,72.8356601587259,139.79837040122,94.7565459428747
"AFUN002538",10.183909918514,18.6521454020075,10.3390977922653,11.4619263359447,17.4691483728717,3.86066220399556,1.82746562388439,2.98506803929204,10.2099933439094,12.9726223612269
"AFUN002544",3554.18456156139,2594.20255632921,2592.15951791795,4483.90558262156,1602.17046505481,2104.06090117758,1611.82468026603,2364.1738871193,899.264798367402,625.50600863481
"AFUN002545",97.4745663629198,65.2825089070264,44.3104191097086,92.8416033211518,99.8237049878385,70.2640521127192,84.0634186986818,42.9849797658054,18.0638343776858,6.20429765102156
"AFUN002546",26.1871969333217,34.1955999036805,45.7874330800322,60.7482095805068,101.071501300186,51.7328735335405,38.3767781015721,8.35819051001772,1.57076820675529,0.564027059183778
"AFUN002547",196.403976999913,174.086690418737,190.534802171747,299.156277368156,200.895206288025,267.157824516493,263.155049839352,127.163898473841,475.942766646852,346.31261433884
"AFUN002548",1238.07247723649,1652.26921352783,1674.93384234698,1499.21996474156,5773.55353723411,809.194797957469,1160.44067116659,792.834071235967,340.856700865897,260.580501342905
"AFUN002549",1329.72766650311,979.237633605395,1106.28346377239,596.020169469123,1009.46721668952,1341.96618210886,1003.27862751253,959.997881436321,1175.72000275633,1983.11914009016
"AFUN002550",710.69142788487,581.325198362568,590.805588129448,531.833381987833,559.012747931896,840.852228030233,606.718587129616,698.505921194338,870.990970645806,861.269319373629
"AFUN002551",288.786588403576,345.064689937139,465.25940065194,262.478113093133,396.799227326658,280.284076010078,471.486130962172,394.02898118655,202.629098671432,152.851333038804
"AFUN002552",784.161063725578,512.933998555207,627.730937387538,455.038475537003,451.702265069969,909.572015261354,661.542555846148,821.49072441317,723.338759210809,790.765936975657
"AFUN002553",130.208562529572,150.771508666228,118.16111762589,173.075087672765,101.071501300186,145.160898870233,195.538821755629,111.044531061664,121.734536023535,105.473060067366
"AFUN002557",5.091954959257,15.5434545016729,10.3390977922653,1.14619263359447,36.1860930580915,1.54426488159822,1.82746562388439,10.7462449414514,10.2099933439094,23.6891364857187
"AFUN002559",181.128112122142,226.934435724425,271.770570539546,292.279121566589,381.825671578482,137.439574462242,188.228959260092,183.283177612531,211.268323808586,246.479824863311
"AFUN002560",96.0197220888463,167.869308618068,138.83931321042,131.812152863364,144.744372232366,165.23634233101,222.950806113895,140.298197846726,137.442218091088,121.829844783696
"AFUN002562",83.6535457592222,85.4889997592012,100.436949982006,104.303529657097,61.1420193050511,88.0230982510987,111.475403056948,79.9998234530268,87.963019578296,43.4300835571509
"AFUN002563",24.0049305222116,31.0869090033459,28.0632654361488,46.9938979773732,37.4338893704394,32.4295625135627,42.0317093493409,34.0297756479293,15.7076820675529,25.38121766327
"AFUN002564",939.829401051435,763.183616032142,722.25983148825,336.980634276773,878.448603892979,1121.90843648111,835.151790115165,916.415888062657,1075.97622162737,1769.9169117187
"AFUN002565",1688.34678006221,2345.50728430245,2361.74533854747,1580.59964172677,5088.51336175507,687.970004752009,935.662399428806,743.281941783719,472.801230233341,562.899005065411
"AFUN002571",234.957350262859,363.716835339147,335.282171263462,261.331920459538,437.976505634141,221.602010509345,264.982515463236,216.118926044744,231.688310496405,232.9431754429
"AFUN002572",44.3727503592396,51.2933998555207,23.6322235251779,107.74210755788,66.133204554443,58.6820655007325,31.0669156060346,51.9401838836816,59.6891918567009,52.4545165040914
"AFUN002574",661.95414470341,996.335433557236,943.811927036793,483.693291376865,718.730675912437,709.589713094384,975.866643154263,718.804383861524,762.607964379692,701.64966162462
"AFUN002575",426.269372303515,310.869090033459,285.063696272458,634.990719011335,212.125373099157,432.394166847503,383.767781015721,479.401927110302,470.445077923208,441.633187340898
"AFUN002576",92.3826114036628,180.304072219406,169.856606587216,114.619263359447,189.665039476893,142.072369107037,199.193753003398,112.835571885239,171.213734536326,199.101551891874
"AFUN002577",72.0147915666348,96.3694179103722,97.4829220413588,63.0405948476957,73.6199824285309,77.2132440799112,100.510609313641,64.4774696487081,91.8899400951843,85.7321129959343
"AFUN002579",270.601034977658,335.738617236136,389.931688165435,143.274079199308,257.046040343684,306.536578997247,420.317093493409,260.297933026266,293.733654663239,301.190449604137
"AFUN002580",14.5484427407343,13.9891090515056,13.2931257329126,24.0700453054838,27.4515188716556,16.9869136975805,12.7922593671907,15.5223538043186,15.7076820675529,18.0488658938809
"AFUN002581",163.669980833261,108.804181511711,90.0978521897408,61.8944022141012,61.1420193050511,208.47575901576,100.510609313641,145.074306709593,134.300681677577,110.54930360002
"AFUN002582",68.3776808814512,93.2607270100377,91.5748661600644,34.385779007834,71.1243898038349,81.8460387247058,109.647937433063,77.0147554137347,88.7484036816737,163.003820104112
"AFUN002584",45.1001724962763,65.2825089070264,50.218474991003,44.7015127101842,109.806075486622,66.4033899087236,73.0986249553755,37.0148436872213,76.1822580276314,68.2472741612371
"AFUN002585",1135.50595591431,819.140052238164,790.202474123136,1299.78244649613,1410.00983295322,1133.4904230931,847.944049482355,1170.74368501034,647.156501183178,585.460087432762
"AFUN002586",69.1051030184879,45.0760180548515,38.4023632284141,143.274079199308,92.3369271137506,59.4541979415316,34.7218468538033,62.6864288251329,38.4838210655045,76.14365298981
"AFUN002587",387.715999040569,525.368762156545,545.018155049415,383.974532254146,414.26837569953,403.825266537935,502.553046568206,402.984185304426,426.46356813406,433.172781453142
"AFUN002591",10.9113320555507,4.66303635050188,7.38506985161809,6.8771558015668,9.98237049878385,15.4426488159822,12.7922593671907,21.4924898829027,10.995377447287,18.0488658938809
"AFUN002594",381.169199807238,268.901762878942,255.523416865986,326.664900574423,198.399613663329,445.520418341087,264.982515463236,469.252695776709,365.203608070604,302.318503722505
"AFUN002595",294.605965499869,376.151598940485,395.83974404673,210.899444581382,286.993151840036,284.144738214073,389.250177887374,265.074041889133,276.45520438893,316.419180202099
"AFUN002598",210.224997603611,146.108472315726,147.701397032362,294.571506833778,114.797260736014,189.172447995782,177.264165516786,274.626259614868,297.660575180127,216.586390726571
"AFUN002599",73.4696358407082,77.7172725083647,127.023201447831,63.0405948476957,66.133204554443,83.3903036063041,111.475403056948,97.3132180809206,112.309926783003,118.445682428593
"AFUN002600",57.4663488259005,54.4020907558553,35.4483352877669,84.8182548859906,52.4074451186152,54.8214032967369,36.5493124776877,93.7311364337702,103.670701645849,89.1162753510369
"AFUN002601",109.840742692544,170.977999518402,172.810634527863,11.4619263359447,118.540649673058,151.337958396626,175.436699892901,107.462449414514,144.510675021486,226.738877791879
"AFUN002602",218.954063248051,155.434545016729,143.270355121391,276.232424696267,108.558279174274,209.247891456559,151.679646782404,267.462096320567,225.405237669384,162.439793044928
"AFUN002603",46.5550167703497,29.5325635531786,32.4943073471196,44.7015127101842,121.036242297754,35.5180922767591,52.9965030926472,51.9401838836816,56.5476554431903,47.3782729714374
"AFUN002605",4.36453282222029,1.55434545016729,4.43104191097086,8.02334843516127,29.9471114963516,0.772132440799112,0,0.597013607858409,24.3469072047069,1.12805411836756
"AFUN002606",1144.23502155875,1532.58461386495,1645.39356294051,1068.25153451004,2066.35069324826,823.093181891853,1101.96177120229,1042.98277292864,1194.5692212374,1047.96227596346
"AFUN002608",45.1001724962763,32.6412544535132,62.034586753592,65.3329801148846,22.4603336222637,60.9984628231298,32.894381229919,46.5670614129559,82.4653308546525,64.2990847469507
"AFUN002609",429.179060851662,461.640598699686,456.397316829998,450.453705002626,520.331062249108,427.761372202708,487.933321577131,570.745009112639,631.448819115625,702.777715742987
"AFUN002611",103.293943459213,94.815072460205,107.822019833624,30.9472011070506,43.6728709321794,99.6050848630854,129.750059295791,87.7610003551861,84.8214831647855,140.442737736761
"AFUN002614",90.2003449925526,80.8259634086993,50.218474991003,69.9177506492625,39.9294819951354,117.364131001465,91.3732811942193,118.208694355965,102.885317542471,205.869876602079
"AFUN002615",11.6387541925874,7.77172725083647,5.90805588129448,18.3390821375115,3.74338893704394,20.847575901576,12.7922593671907,8.95520411787613,36.1276687553716,31.0214882551078
"AFUN002616",56.7389266888637,31.0869090033459,47.2644470503558,49.2862832445621,74.8677787408789,91.1116280142952,98.6831436897569,72.8356601587259,180.638343776858,171.464225991869
