"","Siaya_resistant","Siaya_susceptible","komb_02_resistant","komb_06_susceptible"
"AFUN000183",317.731821455771,251.443366351156,231.145209501449,217.359357081531
"AFUN000186",459.811900106748,295.678773394415,603.54582480934,415.953877580484
"AFUN000188",2328.43470666833,2701.27005378638,1975.74119550048,2323.71226347594
"AFUN000189",130.090198596042,142.018938402042,104.56569001256,100.079128440417
"AFUN000190",210.422394964105,316.632387257011,277.007354243801,314.311012758186
"AFUN000191",14.3878560659217,54.1301691450405,40.3586873732689,26.5835184919858
"AFUN000192",127.692222585055,122.811459027995,84.386346325926,51.6033006020902
"AFUN000193",1048.51501080404,1141.9719555115,1245.61585120226,1482.42209002368
"AFUN000194",1216.97282557588,734.540574849905,897.063551160387,917.913256164453
"AFUN000195",432.834669983144,436.533622137424,528.331907431884,608.293452551912
"AFUN000197",1062.90286686997,1098.31859329776,1317.16079700032,1523.0792359526
"AFUN000200",1580.86568524315,1418.44324953187,1524.45769123575,1591.88363675539
"AFUN000201",627.670220875834,509.289225826994,509.987049534944,433.154977781181
"AFUN000202",700.208995208189,940.002399669252,343.048842672786,261.143975774214
"AFUN000203",101.314486464199,118.155100391863,99.0622326434783,115.716492259233
"AFUN000204",1820.06379233909,1546.49311202551,1500.60937596973,975.771502294069
"AFUN000205",604.289954768711,784.59643018833,1087.85007328857,1144.65503153727
"AFUN000206",390.270595788126,303.827401007647,344.88332846248,331.512112958882
"AFUN000207",408.854909873275,242.130649078891,300.855669509823,251.761557482925
"AFUN000208",1026.93322670516,980.745537735412,1557.47843545024,1607.5210005742
"AFUN000209",3445.2920337855,3409.61861130804,5400.72616485926,5407.4004085463
"AFUN000210",96.5185344422247,80.322186473286,152.262320544606,151.682429042507
"AFUN000211",398.66351182658,273.561069872786,447.614532685347,437.846186926826
"AFUN000213",626.471232870341,271.232890554719,280.676325823189,245.506611955399
"AFUN000215",34.7706521593108,35.5047346005105,42.193173162963,35.965936783275
"AFUN000216",889.049606073412,693.215391954229,539.338822170049,545.743997276651
"AFUN000217",1009.54790062551,821.84729927739,1528.12666281514,1380.77922520138
"AFUN000219",163.661862749859,133.288265959293,231.145209501449,243.942875573517
"AFUN000220",353.701461620575,733.376485190872,324.703984775846,567.636306622992
"AFUN000225",298.548013367875,393.462304753198,333.876413724316,492.576960292679
"AFUN000228",131.289186601536,64.0249312468221,84.386346325926,46.9120914564456
"AFUN000230",1507.1279229053,1540.09061890083,2098.65174340999,1942.16058629685
"AFUN000231",93.521064428491,74.5017381781203,133.917462647665,82.8780282397206
"AFUN000232",62.3473762856607,79.7401416437694,44.027658952657,95.3879192947728
"AFUN000233",130.090198596042,87.3067244274848,144.924377385829,148.554956278744
"AFUN000234",280.563193285473,175.195493684486,170.607178441546,164.19232009756
"AFUN000235",249.389505142643,168.210955730287,299.021183720129,242.379139191636
"AFUN000236",55.1534482526998,52.3840346564908,78.8828889568439,79.7505554759576
"AFUN000237",433.434163985891,601.834353720128,354.05575741095,287.7274942662
"AFUN000238",52.7554722417129,122.811459027995,58.7035452702094,117.280228641114
"AFUN000239",4.7959520219739,24.4458828396957,5.50345736908213,9.38241829128912
"AFUN000240",137.284126629003,225.833393852427,150.427834754912,151.682429042507
"AFUN000241",319.530303464011,274.143114702302,401.752387942995,508.214324111494
"AFUN000242",1088.68110898808,948.733072112001,788.828889568439,800.633027523339
"AFUN000243",142.080078650977,161.226417776089,93.5587752743962,134.481328841811
"AFUN000244",558.128916557213,401.61093236643,306.359126878905,234.560457282228
"AFUN000247",59.349906271927,24.4458828396957,18.3448578969404,12.5098910550522
"AFUN000248",1483.14816279543,3205.32087614772,836.525520100484,1649.741882885
"AFUN000249",1751.12198202322,2782.7563299187,1762.94084389598,1580.93748208222
"AFUN000251",125.294246574068,123.393503857512,47.6966305320451,82.8780282397206
"AFUN000252",103.112968472439,156.570059139956,80.7173747465379,86.0055010034836
"AFUN000257",16.1863380741619,8.14862761323191,25.6828010557166,10.9461546731706
"AFUN000258",191.238586876209,121.647369368962,218.303808973591,189.212102207664
"AFUN000259",375.283245719458,260.174038793905,469.628362161675,426.900032253655
"AFUN000260",382.477173752418,414.997963445311,366.897157938809,306.492330848778
"AFUN000261",77.3347263543291,62.2787967582725,66.0414884289855,59.4219825114978
"AFUN000262",353.101967617828,191.49274891095,218.303808973591,167.319792861323
"AFUN000263",65.3448462993944,94.8733072112001,89.8898036950081,68.8044008027869
"AFUN000265",337.515123546413,281.127652656501,159.600263703382,203.285729644598
"AFUN000266",757.160925469129,857.934078707417,803.504775885991,658.33301677212
"AFUN000267",1328.47871008677,1126.25674511455,1370.36088490145,1446.45615324041
"AFUN000268",73.7377623378487,46.5635863613252,51.3656021114332,39.093409547038
"AFUN000269",42.5640741950184,23.8638380101792,36.6897157938809,17.2011002006967
"AFUN000270",424.44175394469,350.973032198489,232.979695291143,192.339574971427
"AFUN000271",77.3347263543291,152.49574533334,64.2070026392915,71.93187356655
"AFUN000273",99.5160044559584,121.065324539446,44.027658952657,53.1670369839717
"AFUN000277",398.66351182658,363.778018447853,399.917902153301,389.370359088499
"AFUN000278",58.1509182664335,18.6254345445301,33.0207442144928,23.4560457282228
"AFUN000279",134.286656615269,144.929162549625,18.3448578969404,51.6033006020902
"AFUN000282",194.83555089269,193.2388833995,236.648666870532,136.045065223692
"AFUN000283",476.597732183656,499.976508554729,541.173307959743,614.548398079438
"AFUN000284",11197.9484773063,8678.28840809198,6925.18385609501,7616.95991614489
"AFUN000287",14.9873500686684,12.8049862493644,12.8414005278583,14.0736274369337
"AFUN000288",59.9494002746737,29.1022414758283,47.6966305320451,42.2208823108011
"AFUN000294",603.090966763218,470.874267078901,451.283504264735,372.169258887802
"AFUN000296",73.7377623378487,72.1735588600541,64.2070026392915,54.7307733658532
"AFUN000297",853.079965908607,498.23037406618,878.718693263447,802.19676390522
"AFUN000298",317.731821455771,332.347597653959,484.304248479227,617.675870843201
"AFUN000301",583.907158675322,493.574015430047,271.503896874718,348.713213159579
"AFUN000302",266.774831222298,352.137121857522,232.979695291143,253.325293864806
"AFUN000303",51.5564842362194,44.2354070432589,27.5172868454106,39.093409547038
"AFUN000304",79.7327023653161,62.860841587789,56.8690594805153,60.9857188933793
"AFUN000305",213.419864977839,176.359583343519,275.172868454106,209.540675172124
"AFUN000306",242.195577109682,161.226417776089,198.124465286957,128.226383314285
"AFUN000309",490.985588249578,119.319190050896,412.75930268116,201.721993262716
"AFUN000319",154.669452708658,59.3685726106896,75.2139173774558,95.3879192947728
"AFUN000320",56.3524362581933,47.7276760203583,34.8552300041868,35.965936783275
"AFUN000321",1189.99559545227,1128.0028796031,1309.82285384155,2356.55072749545
"AFUN000322",281.762181290967,223.505214534361,220.138294763285,320.565958285712
"AFUN000323",440.628092018852,314.304207938945,794.332346937521,761.539617976301
"AFUN000333",412.451873889755,388.223901287549,537.504336380355,522.287951548428
"AFUN000334",1162.41887132592,945.240803134902,946.594667482126,944.496774656438
"AFUN000335",255.983939172857,199.641376524182,317.366041617069,333.075849340764
"AFUN000336",1921.37827880329,2130.86612086014,2764.57008506892,3319.81233873447
"AFUN000337",624.073256859354,644.323626274837,447.614532685347,475.375860091982
"AFUN000338",16.7858320769086,18.6254345445301,5.50345736908213,20.3285729644598
"AFUN000339",1358.45341022411,1256.05274209675,1218.09856435684,1702.90891986898
"AFUN000343",108.508414497159,114.662831414763,181.61409317971,104.770337586062
"AFUN000344",281.762181290967,270.068800895686,185.283064759098,164.19232009756
"AFUN000348",0,11.6408965903313,3.66897157938809,4.69120914564456
"AFUN000349",22.780772104376,11.0588517608147,9.17242894847022,12.5098910550522
"AFUN000350",1773.9027541276,793.909147460595,1234.60893646409,1469.91219896863
"AFUN000351",0.599494002746737,8.73067244274847,5.50345736908213,4.69120914564456
"AFUN000354",2137.79561379487,2665.18327435635,4635.74559055685,4608.33111740484
"AFUN000355",0,9.89476210178161,5.50345736908213,1.56373638188152
"AFUN000357",28.1762181290967,69.2633347124712,20.1793436866345,34.4022004013935
"AFUN000360",1.79848200824021,18.0433897150135,11.0069147381643,10.9461546731706
"AFUN000362",1698.96600378425,2652.9603329365,1394.20920016747,1446.45615324041
"AFUN000365",5.39544602472064,10.4768069312982,5.50345736908213,7.8186819094076
"AFUN000373",131.289186601536,83.2324106208688,176.110635810628,146.991219896863
"AFUN000374",452.617972073787,249.11518703309,598.042367440258,470.684650946338
"AFUN000375",218.215816999812,196.731152376599,308.193612668599,306.492330848778
"AFUN000379",3088.59310215119,3886.3133266821,2645.32850873881,2592.67492115956
"AFUN000380",1168.41381135339,901.005396091643,1368.52639911176,1205.64075043065
"AFUN000383",289.555603326674,220.012945557262,321.035013196458,201.721993262716
"AFUN000389",1267.3303218066,1793.28011974054,2098.65174340999,2139.19137041392
"AFUN000390",2820.6192829234,3664.55424663629,2151.85183131111,2906.98593391775
"AFUN000392",2.39797601098695,9.31271727226504,14.6758863175523,6.25494552752608
"AFUN000393",4.19645801922716,4.07431380661596,5.50345736908213,9.38241829128912
"AFUN000394",338.714111551907,183.926166127235,216.469323183897,190.775838589546
"AFUN000395",1122.85226714464,1324.7340319797,772.318517461192,1011.73743907734
"AFUN000397",170.85579078282,192.074793740466,159.600263703382,189.212102207664
"AFUN000398",637.861618922529,2608.72492589324,476.966305320451,1127.45393133658
"AFUN000399",10.7908920494413,14.5511207379141,5.50345736908213,18.7648365825782
"AFUN000400",450.2199960628,350.390987368972,407.255845312078,347.149476777698
"AFUN000401",53.3549662444596,45.9815415318086,31.1862584247987,28.1472548738674
"AFUN000402",25.7782421181097,19.2074793740466,38.5242015835749,40.6571459289195
"AFUN000403",418.446813917223,335.839866631058,313.697070037681,267.39892130174
"AFUN000404",414.250355897996,387.641856458032,357.724728990338,264.271448537977
"AFUN000406",1201.98547550721,1556.38787412729,1869.34101969823,2175.1573071972
"AFUN000407",25.178748115363,16.8793000559804,20.1793436866345,12.5098910550522
"AFUN000408",34.171158156564,40.7431380661596,16.5103721072464,20.3285729644598
"AFUN000411",164.261356752606,185.672300615784,207.296894235427,242.379139191636
"AFUN000413",97.1180284449715,38.9970035776099,84.386346325926,86.0055010034836
"AFUN000414",410.653391881515,460.397460147603,432.938646367794,417.517613962366
"AFUN000415",56.9519302609401,70.4274243715044,58.7035452702094,34.4022004013935
"AFUN000416",489.187106241338,356.793480493654,596.207881650564,541.052788131006
"AFUN000417",1075.49224092765,801.47573024431,794.332346937521,572.327515768637
"AFUN000418",835.694639828952,685.648809170514,1175.90539119388,1068.03194882508
"AFUN000419",11.390386052188,115.24487624428,12.8414005278583,26.5835184919858
"AFUN000420",4970.4047767732,3184.94930711464,4283.52431893559,2938.26066155538
"AFUN000421",22.780772104376,30.2663311348614,25.6828010557166,12.5098910550522
"AFUN000423",227.80772104376,181.015941979652,429.269674788406,387.806622706617
"AFUN000424",118.100318541107,88.4708140865179,183.448578969404,214.231884317768
"AFUN000425",320.129797466758,290.440369928766,511.821535324638,530.106633457836
"AFUN000426",2236.11263024533,1410.29462191864,1205.25716382899,1336.9946065087
"AFUN000427",40.7655921867781,19.7895242035632,38.5242015835749,28.1472548738674
"AFUN000428",286.55813331294,242.130649078891,346.717814252174,345.585740395816
"AFUN000429",350.104497604095,418.49023242241,291.683240561353,256.452766628569
"AFUN000430",157.666922722392,117.573055562346,183.448578969404,117.280228641114
"AFUN000433",76.7352323515824,38.4149587480933,11.0069147381643,26.5835184919858
"AFUN000436",477.79672018915,497.648329236663,746.635716405476,683.352798882225
"AFUN000437",209.822900961358,135.034400447843,166.938206862158,121.971437786759
"AFUN000438",1294.30755193021,1100.06472778631,1341.00911226635,1849.90013976584
"AFUN000440",179.248706821274,189.164569592884,221.972780552979,345.585740395816
"AFUN000441",139.082608637243,179.269807491102,282.510811612883,284.600021502437
"AFUN000443",1040.12209476559,718.243319623441,1408.88508648503,1591.88363675539
"AFUN000447",1797.28302023472,1280.49862493644,1177.73987698358,1050.83084862438
"AFUN000448",5903.21744504712,7011.31201635654,10051.1476417337,10547.4018957909
"AFUN000449",144.478054661964,205.461824819347,144.924377385829,176.702211152612
"AFUN000450",518.562312375928,486.007432646332,741.132259036393,547.307733658532
"AFUN000451",479.59520219739,520.348077587809,425.600703209018,392.497831852262
"AFUN000452",232.603673065734,254.935635328255,458.621447423511,314.311012758186
"AFUN000453",6684.95762462887,4650.53818783735,3454.33674199388,4071.96953841948
"AFUN000454",351.303485609588,263.666307771004,232.979695291143,245.506611955399
"AFUN000456",94.7200524339845,84.9785451094185,71.5449457980677,46.9120914564456
"AFUN000457",4.19645801922716,11.6408965903313,7.33794315877617,7.8186819094076
"AFUN000458",5346.2875164954,2336.32794567949,5419.0710227562,3713.87390696861
"AFUN000461",2378.19270889631,1358.49263209166,1566.65086439871,986.717656967239
"AFUN000462",304.542953395343,594.267770936413,220.138294763285,295.546176175607
"AFUN000463",161.863380741619,103.603979653949,66.0414884289855,93.8241829128912
"AFUN000464",8.99241004120106,19.7895242035632,16.5103721072464,18.7648365825782
"AFUN000467",92.9215704257443,59.9506174402062,130.248491068277,112.589019495469
"AFUN000469",147.475524675697,114.662831414763,113.738118961031,162.628583715678
"AFUN000470",1.79848200824021,21.5356586921129,3.66897157938809,3.12747276376304
"AFUN000471",322.527773477745,226.99748351146,453.117990054429,395.625304616025
"AFUN000473",8.99241004120106,25.0279276692123,38.5242015835749,17.2011002006967
"AFUN000474",4.7959520219739,22.1177035216295,16.5103721072464,18.7648365825782
"AFUN000475",283.560663299207,277.053338849885,253.159038977778,323.693431049475
"AFUN000476",3923.6882479774,2619.20173282454,2592.12842083768,2001.58256880835
"AFUN000477",29.3752061345901,25.0279276692123,3.66897157938809,20.3285729644598
"AFUN000478",496.381034274299,349.808942539456,346.717814252174,315.874749140067
"AFUN000482",53.3549662444596,20.9536138625963,47.6966305320451,29.7109912557489
"AFUN000483",117.500824538361,56.4583484631068,104.56569001256,50.0395642202087
"AFUN000484",118.699812543854,64.0249312468221,67.8759742186796,76.6230827121945
"AFUN000486",22.1812781016293,12.8049862493644,7.33794315877617,12.5098910550522
"AFUN000489",593.49906271927,283.455831974567,341.214356883092,278.345075974911
"AFUN000490",16.1863380741619,43.6533622137424,22.0138294763285,32.8384640195119
"AFUN000491",23.9797601098695,36.086779430027,25.6828010557166,26.5835184919858
"AFUN000492",511.967878345714,399.282753048364,572.359566384541,447.228605218115
"AFUN000493",131.888680604282,61.6967519287559,38.5242015835749,45.3483550745641
"AFUN000494",2112.6168656795,1969.05765825454,1269.46416646828,1554.35396359023
"AFUN000495",615.680340820899,537.809422473306,1040.15344275652,978.898975057832
"AFUN000496",513.166866351207,378.911184015284,737.463287457005,444.101132454352
"AFUN000497",345.308545582121,273.561069872786,293.517726351047,187.648365825782
"AFUN000499",23.9797601098695,52.3840346564908,40.3586873732689,48.4758278383271
"AFUN000501",44.9620502060053,31.4304207938945,22.0138294763285,32.8384640195119
"AFUN000502",71.3397863268618,36.086779430027,18.3448578969404,3.12747276376304
"AFUN000503",199.631502914664,177.523673002552,264.165953715942,284.600021502437
"AFUN000504",669.035307065359,612.311160651426,524.662935852496,476.939596473864
"AFUN000505",1355.45594021037,991.804389496227,1561.14740702963,1598.13858228291
"AFUN000506",573.116266625881,464.471773954219,544.842279539131,405.007722907314
"AFUN000507",295.550543354142,330.019418335892,335.71089951401,523.851687930309
"AFUN000508",47.959520219739,316.632387257011,29.3517726351047,59.4219825114978
"AFUN000510",154.669452708658,139.690759083976,128.414005278583,148.554956278744
"AFUN000511",317.132327453024,311.976028620879,223.807266342673,222.050566227176
"AFUN000514",97.1180284449715,125.721683175578,192.621007917875,170.447265625086
"AFUN000515",446.023538043573,274.143114702302,199.958951076651,234.560457282228
"AFUN000518",603.690460765965,442.936115262106,249.49006739839,326.820903813238
"AFUN000519",2012.5013672208,1387.59487356749,979.615411696619,1480.8583536418
"AFUN000520",4.7959520219739,11.6408965903313,9.17242894847022,4.69120914564456
"AFUN000521",20.3827960933891,68.6812898829547,29.3517726351047,31.2747276376304
"AFUN000522",458.612912101254,463.307684295186,572.359566384541,547.307733658532
"AFUN000523",685.221645139521,654.800433206136,401.752387942995,558.253888331703
"AFUN000527",1861.42887852862,1432.99437026978,1375.86434227053,1099.30667646271
"AFUN000528",1935.16664086647,2060.43869648864,1761.10635810628,1507.44187213379
"AFUN000529",518.562312375928,491.245836111981,687.932171135266,569.200043004873
"AFUN000530",53.9544602472064,40.161093236643,56.8690594805153,25.0197821101043
"AFUN000532",191.838080878956,176.359583343519,350.386785831562,125.098910550522
"AFUN000538",6.59443403021411,32.0124656234111,20.1793436866345,17.2011002006967
"AFUN000539",290.155097329421,249.697231862606,410.924816891466,370.60552250592
"AFUN000540",441.827080024345,586.119143323181,247.655581608696,286.163757884318
"AFUN000542",461.010888112241,382.9854978219,460.455933213205,362.786840596513
"AFUN000543",54.5539542499531,36.6688242595436,51.3656021114332,40.6571459289195
"AFUN000544",143.27906665647,116.408965903313,196.289979497263,162.628583715678
"AFUN000545",4173.07775312004,2775.7717919645,3790.04764150789,3302.61123853377
"AFUN000546",180.447694826768,204.879779989831,102.731204222866,209.540675172124
"AFUN000547",350.703991606841,239.802469760825,363.228186359421,259.580239392332
"AFUN000548",194.236056889943,119.319190050896,141.255405806441,114.152755877351
"AFUN000549",25.7782421181097,15.1331655674307,33.0207442144928,32.8384640195119
"AFUN000550",144.478054661964,110.588517608147,64.2070026392915,81.3142918578391
"AFUN000551",64.1458582939009,69.8453795419878,36.6897157938809,45.3483550745641
"AFUN000554",732.581671356513,934.181951374087,1359.35397016329,1196.25833213936
"AFUN000558",16.1863380741619,23.8638380101792,45.8621447423511,40.6571459289195
"AFUN000559",7.19392803296085,7.56658278371535,3.66897157938809,6.25494552752608
"AFUN000567",315.933339447531,240.384514590341,407.255845312078,417.517613962366
"AFUN000568",12.5893740576815,47.7276760203583,22.0138294763285,21.8923093463413
"AFUN000569",335.716641538173,171.12117987787,412.75930268116,162.628583715678
"AFUN000570",8.39291603845432,6.98453795419878,5.50345736908213,3.12747276376304
"AFUN000578",82.7301723790498,33.7586001119608,67.8759742186796,37.5296731651565
"AFUN000579",65.9443403021411,20.9536138625963,55.0345736908213,12.5098910550522
"AFUN000580",355.499943628815,244.458828396957,258.66249634686,176.702211152612
"AFUN000581",2116.81332369873,1753.11902650389,2744.39074138229,3826.46292646408
"AFUN000582",379.479703738685,261.920173282454,548.511251118519,420.645086726129
"AFUN000583",19.7833020906423,29.6842863053448,20.1793436866345,37.5296731651565
"AFUN000584",94.1205584312378,74.5017381781203,132.082976857971,157.937374570034
"AFUN000585",453.217466076533,384.731632310449,377.904072676973,414.390141198603
"AFUN000586",830.299193804231,685.648809170514,1186.91230593205,989.845129731003
"AFUN000588",4.19645801922716,13.387031078881,7.33794315877617,10.9461546731706
"AFUN000592",1004.75194860353,906.243799557292,920.91186642641,869.437428326125
"AFUN000597",50.3574962307259,100.111710676849,49.5311163217392,21.8923093463413
"AFUN000601",339.313605554653,330.019418335892,482.469762689533,447.228605218115
"AFUN000602",1023.93575669143,987.730075689611,2234.40369184734,1931.21443162368
"AFUN000603",53.3549662444596,39.5790484071264,38.5242015835749,42.2208823108011
"AFUN000604",120.498294552094,128.049862493644,223.807266342673,250.197821101043
"AFUN000605",66.5438343048879,41.3251828956761,51.3656021114332,43.7846186926826
"AFUN000606",53.3549662444596,42.4892725547092,11.0069147381643,21.8923093463413
"AFUN000607",598.295014741244,473.784491226484,986.953354855395,852.236328125429
"AFUN000608",1130.64568918035,568.075753608167,660.414884289856,605.165979788148
"AFUN000609",124.694752571321,103.603979653949,212.800351604509,156.373638188152
"AFUN000610",179.848200824021,156.570059139956,170.607178441546,112.589019495469
"AFUN000612",657.644921013171,602.416398549645,774.153003250886,476.939596473864
"AFUN000613",951.996476361819,927.197413419888,1263.9607090992,1241.60668721393
"AFUN000614",131.289186601536,70.4274243715044,93.5587752743962,70.3681371846684
"AFUN000616",41.9645801922716,58.2044829516565,53.2000879011272,35.965936783275
"AFUN000618",499.977998290779,409.759559979662,724.621886929147,752.157199685011
"AFUN000619",165.4603447581,156.570059139956,88.0553179053141,65.6769280390239
"AFUN000620",88.1256184037704,160.062328117055,188.952036338486,148.554956278744
"AFUN000621",871.664279993756,582.626874346082,519.159478483414,476.939596473864
"AFUN000622",235.001649076721,1662.90207792883,152.262320544606,589.528615969333
"AFUN000623",877.659220021224,1217.05573851914,1291.47799594461,1529.33418148013
"AFUN000624",1196.59002948249,877.141558081463,1467.58863175523,1135.27261324598
"AFUN000625",124.694752571321,97.2014865292664,84.386346325926,71.93187356655
"AFUN000626",2903.34945530245,1877.09457519092,3439.66085567633,2323.71226347594
"AFUN000627",1404.01495443286,2048.79779989831,1262.1262233095,1448.01988962229
"AFUN000628",28.7757121318434,81.4862761323191,25.6828010557166,31.2747276376304
"AFUN000631",859.074905936075,912.064247852457,561.352651646377,587.964879587452
"AFUN000632",0.599494002746737,13.387031078881,0,9.38241829128912
"AFUN000634",46.1610382114988,45.3994967022921,100.896718433172,87.5692373853652
"AFUN000638",24663.1832730008,15553.4019343416,18401.7269564209,12889.8789958494
"AFUN000639",5.99494002746737,25.0279276692123,16.5103721072464,4.69120914564456
"AFUN000645",4.7959520219739,25.0279276692123,12.8414005278583,1.56373638188152
"AFUN000646",1866.22483055059,3370.62160773043,1247.45033699195,2051.62213302855
"AFUN000648",252.986469159123,289.276280269733,148.593348965218,239.251666427873
"AFUN000650",108.508414497159,90.7989934045841,110.069147381643,59.4219825114978
"AFUN000651",127.692222585055,135.61644527736,95.3932610640902,106.334073967943
"AFUN000652",722.989767312565,587.865277811731,862.2083211562,692.735217173514
"AFUN000653",2063.45835745427,1952.76040302808,2105.98968656876,2564.52766628569
"AFUN000658",832.697169815218,765.9709956438,1234.60893646409,1329.17592459929
"AFUN000659",240.397095101442,169.37504538932,150.427834754912,84.4417646216021
"AFUN000660",348.306015595854,359.121659811721,372.400615307891,478.503332855745
"AFUN000661",85.7276423927835,84.3965002799019,60.5380310599034,54.7307733658532
"AFUN000662",89.3246064092639,305.573535496197,122.910547909501,164.19232009756
"AFUN000665",991.563080543104,1161.76147971506,1086.01558749887,1136.83634962787
"AFUN000669",2908.14540732442,2893.92689235636,2887.48063297842,2731.84745914702
"AFUN000676",736.178635372994,637.339088320639,566.856109015459,473.812123710101
"AFUN000679",8.39291603845432,25.0279276692123,7.33794315877617,10.9461546731706
"AFUN000686",305.142447398089,304.99149066668,429.269674788406,453.483550745641
"AFUN000688",140.281596642737,148.421431526724,104.56569001256,107.897810349825
"AFUN000689",13.788362063175,80.9042313028025,9.17242894847022,34.4022004013935
"AFUN000690",1426.79572653723,1739.73199542501,2768.23905664831,2644.27822176165
"AFUN000691",44.9620502060053,49.473810508908,99.0622326434783,106.334073967943
"AFUN000692",4.19645801922716,24.4458828396957,5.50345736908213,10.9461546731706
"AFUN000697",72.5387743323552,61.1147070992393,117.407090540419,62.5494552752608
"AFUN000699",61.1483882801672,36.086779430027,51.3656021114332,64.1131916571423
"AFUN000700",212.820370975092,229.907707659043,251.324553188084,329.948376577001
"AFUN000701",1878.21471060553,2140.76088296193,4002.8479931124,4273.6915316822
"AFUN000704",238.598613093201,331.183507994925,304.524641089211,275.217603211148
"AFUN000705",1310.49389000437,1662.32003309931,1931.71353654783,2086.02433342995
"AFUN000706",1344.06555415819,999.370972279942,1988.58259602834,1804.55178469127
"AFUN000707",2644.36804611586,3450.94379420371,3228.69498986152,3360.46948466339
"AFUN000708",1833.85215440227,1197.84825914509,1144.71913276908,947.624247420201
"AFUN000711",757.760419471876,1061.64976903821,858.539349576812,813.142918578391
"AFUN000712",240.397095101442,219.430900727745,177.945121600322,212.668147935887
"AFUN000713",863.271363955302,1254.88865243771,563.187137436071,548.871470040414
"AFUN000714",1076.69122893314,891.692678819378,1245.61585120226,1468.34846258675
"AFUN000718",124.095258568575,108.842383119598,77.0484031671498,62.5494552752608
"AFUN000720",11.390386052188,22.1177035216295,27.5172868454106,6.25494552752608
"AFUN000722",122.896270563081,101.275800335882,82.5518605362319,68.8044008027869
"AFUN000725",622.87426885386,534.899198325723,603.54582480934,459.738496273167
"AFUN000726",10.1913980466945,8.73067244274847,5.50345736908213,3.12747276376304
"AFUN000727",22.1812781016293,13.9690759083976,58.7035452702094,31.2747276376304
"AFUN000730",5.99494002746737,6.98453795419878,1.83448578969404,0
"AFUN000732",40.1660981840314,35.5047346005105,44.027658952657,40.6571459289195
"AFUN000733",363.89285966727,330.601463165409,286.179783192271,325.257167431356
"AFUN000734",89.3246064092639,72.7556036895706,132.082976857971,90.6967101491282
"AFUN000735",197.833020906423,356.793480493654,176.110635810628,225.178038990939
"AFUN000737",107.908920494413,121.065324539446,64.2070026392915,67.2406644209054
"AFUN000738",1202.58496950996,1942.86564092629,1968.40325234171,1982.81773222577
"AFUN000739",388.472113779886,249.11518703309,284.345297402577,206.413202408361
"AFUN000740",31.7731821455771,68.0992450534381,42.193173162963,21.8923093463413
"AFUN000741",1376.43823030651,1178.05873494153,1891.35484917456,1757.63969323483
"AFUN000742",284.160157301954,191.49274891095,119.241576330113,90.6967101491282
"AFUN000743",345.908039584867,235.728155954209,427.435188998712,364.350576978394
"AFUN000745",2648.56450413509,2559.25111538434,2516.91450346023,2184.53972548848
"AFUN000746",7.19392803296085,12.2229414198479,12.8414005278583,0
"AFUN000753",11.9898800549347,23.8638380101792,18.3448578969404,15.6373638188152
"AFUN000755",253.58596316187,125.139638346061,185.283064759098,136.045065223692
"AFUN000756",11573.8312170285,9380.81651731848,8996.31831265959,9462.16884676508
"AFUN000757",146.876030672951,155.405969480923,277.007354243801,236.12419366411
"AFUN000761",179.248706821274,160.644372946572,267.83492529533,178.265947534493
"AFUN000763",71.3397863268618,57.0403932926234,100.896718433172,65.6769280390239
"AFUN000764",45.561544208752,83.2324106208688,126.579519488889,51.6033006020902
"AFUN000765",22.1812781016293,21.5356586921129,31.1862584247987,29.7109912557489
"AFUN000766",8693.26253383044,4981.13965100276,4892.57360111401,4577.05638976721
"AFUN000767",165.4603447581,110.588517608147,234.814181080838,162.628583715678
"AFUN000768",50.3574962307259,52.3840346564908,60.5380310599034,81.3142918578391
"AFUN000770",7.19392803296085,20.3715690330798,3.66897157938809,7.8186819094076
"AFUN000772",3613.15035455459,3024.88697899759,4586.21447423511,5077.4520319693
"AFUN000774",64.7453522966476,87.3067244274848,71.5449457980677,101.642864822299
"AFUN000775",59.349906271927,98.3655761882995,42.193173162963,28.1472548738674
"AFUN000776",859.674399938821,745.017381781203,665.918341658938,589.528615969333
"AFUN000777",74.3372563405954,79.7401416437694,69.7104600083736,54.7307733658532
"AFUN000778",66.5438343048879,115.826921073796,77.0484031671498,56.2945097477347
"AFUN000779",527.554722417129,569.821888096717,511.821535324638,398.752777379788
"AFUN000780",826.102735785004,1020.32458614254,1225.43650751562,1254.11657826898
"AFUN000782",151.671982694925,196.149107547082,113.738118961031,103.20660120418
"AFUN000783",481.993178208377,294.514683735382,207.296894235427,167.319792861323
"AFUN000784",80.9316903708095,247.36905254454,100.896718433172,79.7505554759576
"AFUN000785",52.7554722417129,64.0249312468221,36.6897157938809,37.5296731651565
"AFUN000786",1662.99636361945,1423.68165299752,2405.01087028889,1868.66497634842
"AFUN000787",7.79342203570759,165.300731582704,33.0207442144928,32.8384640195119
"AFUN000788",9.5919040439478,47.7276760203583,16.5103721072464,18.7648365825782
"AFUN000789",3673.09975482926,5770.97448465674,2617.8112218934,3083.68814507036
"AFUN000790",107.908920494413,218.848855898228,170.607178441546,121.971437786759
"AFUN000791",60.5488942774205,153.659834992373,58.7035452702094,76.6230827121945
"AFUN000792",344.709051579374,726.97399206619,264.165953715942,437.846186926826
"AFUN000794",14.3878560659217,19.2074793740466,14.6758863175523,10.9461546731706
